경매시간,품목(품종),규격(전체),경락가,거래량
0,단감(부유),1kg,4800,12
0,단감(부유),1kg,4500,12
0,단감(부유),1kg,3800,14
0,단감(부유),1kg,3300,4
0,단감(부유),1kg,2900,4
0,단감(부유),1kg,2800,16
0,단감(부유),1kg,2800,8
0,단감(부유),1kg,3600,3
0,단감(부유),1kg,2750,4
0,단감(부유),1kg,3600,2
0,단감(부유),1kg,2400,7
0,단감(부유),1kg,2700,20
0,단감(부유),1kg,3200,10
0,단감(부유),1kg,1700,4
0,단감(부유),1kg,2100,6
0,단감(부유),1kg,2300,17
0,단감(부유),1kg,2600,9
0,단감(부유),1kg,2600,1
0,단감(부유),1kg,2500,1
0,단감(부유),1kg,2300,2
0,단감(부유),1kg,2000,2
0,단감(부유),1kg,3500,1
0,단감(부유),1kg,3100,1
0,단감(부유),1kg,2400,3
0,단감(부유),1kg,4400,2
0,단감(부유),1kg,2500,4
0,단감(부유),1kg,3100,1
0,단감(부유),1kg,2700,1
0,단감(부유),1kg,1800,1
0,단감(부유),1kg,2300,5
0,단감(부유),1kg,2800,9
0,단감(부유),1kg,3000,6
0,단감(부유),1kg,3500,3
0,단감(부유),1kg,1300,1
0,단감(부유),1kg,4300,13
0,단감(부유),1kg,3600,17
0,단감(부유),1kg,1700,1
0,단감(부유),1kg,2200,1
0,단감(부유),1kg,2500,4
0,단감(부유),1kg,2800,3
0,단감(부유),1kg,2300,1
0,단감(부유),1kg,1600,2
0,단감(부유),1kg,2100,9
0,단감(부유),1kg,2500,10
0,단감(부유),1kg,2800,13
0,단감(부유),1kg,2400,6
0,단감(부유),1kg,3800,14
11/16 09:26:15,단감(부유),1kg,3600,2
11/16 09:25:39,단감(차랑),1kg,3700,5
11/16 09:25:27,단감(대안),1kg,3200,2
11/16 09:25:22,단감(대안),1kg,3500,2
11/16 09:25:16,단감(차랑),1kg,2800,1
11/16 09:25:11,단감(차랑),1kg,3400,5
11/16 09:23:54,단감(차랑),1kg,3300,6
11/16 09:23:39,단감(차랑),1kg,2500,2
11/16 09:23:36,단감(차랑),1kg,2600,3
11/16 09:23:30,단감(차랑),1kg,3000,3
