경매시간,품목(품종),규격(전체),경락가,거래량
0,쪽파(깐쪽파),1kg,4725,1
0,쪽파(쪽파(일반)),1kg,1600,87
0,쪽파(쪽파(일반)),1kg,1470,75
03/16 12:59:47,쪽파(쪽파(일반)),1kg,1330,16
03/16 12:59:37,쪽파(깐쪽파),1kg,2500,2
03/16 12:59:34,쪽파(깐쪽파),1kg,2500,13
03/16 12:59:25,쪽파(깐쪽파),1kg,2120,1
03/16 12:59:23,쪽파(깐쪽파),1kg,2120,1
03/16 12:59:09,쪽파(깐쪽파),1kg,2200,1
03/16 12:59:05,쪽파(깐쪽파),1kg,2200,4
03/16 12:58:53,쪽파(쪽파(일반)),1kg,1220,10
03/16 12:58:45,쪽파(깐쪽파),1kg,2600,1
03/16 12:58:42,쪽파(깐쪽파),1kg,2600,5
03/16 12:58:30,쪽파(깐쪽파),1kg,2520,1
03/16 12:58:28,쪽파(깐쪽파),1kg,2520,10
03/16 12:58:14,쪽파(깐쪽파),1kg,2900,1
03/16 12:58:12,쪽파(깐쪽파),1kg,2900,5
03/16 12:58:04,쪽파(깐쪽파),1kg,1850,3
03/16 12:57:50,쪽파(쪽파(일반)),1kg,295,40
03/16 12:57:48,쪽파(깐쪽파),1kg,2450,1
03/16 12:57:46,쪽파(깐쪽파),1kg,2450,4
03/16 12:57:32,쪽파(깐쪽파),1kg,3850,1
03/16 12:57:30,쪽파(깐쪽파),1kg,3850,11
03/16 12:57:19,쪽파(깐쪽파),1kg,3650,3
03/16 12:57:10,쪽파(깐쪽파),1kg,2670,1
03/16 12:57:08,쪽파(깐쪽파),1kg,2670,2
03/16 12:56:59,쪽파(깐쪽파),1kg,2550,1
03/16 12:56:56,쪽파(깐쪽파),1kg,2550,2
03/16 12:56:36,쪽파(깐쪽파),1kg,3020,4
03/16 12:56:25,쪽파(깐쪽파),1kg,3900,6
03/16 12:56:19,쪽파(깐쪽파),1kg,3900,8
03/16 12:56:14,쪽파(깐쪽파),1kg,3740,8
03/16 12:56:06,쪽파(쪽파(일반)),1kg,1000,7
03/16 12:55:47,쪽파(깐쪽파),1kg,3300,1
03/16 12:55:44,쪽파(깐쪽파),1kg,3000,3
03/16 12:55:44,쪽파(깐쪽파),1kg,3300,5
03/16 12:55:37,쪽파(깐쪽파),1kg,3000,3
03/16 12:55:34,쪽파(깐쪽파),1kg,2230,3
03/16 12:55:30,쪽파(깐쪽파),1kg,3480,4
03/16 12:55:24,쪽파(깐쪽파),1kg,2550,6
03/16 12:55:16,쪽파(깐쪽파),1kg,2470,7
03/16 12:55:07,쪽파(깐쪽파),1kg,2860,2
03/16 12:55:04,쪽파(깐쪽파),1kg,2860,2
03/16 12:54:41,쪽파(쪽파(일반)),1kg,1200,12
03/16 12:54:18,쪽파(깐쪽파),1kg,2700,9
03/16 12:54:12,쪽파(깐쪽파),1kg,2700,9
03/16 12:54:06,쪽파(깐쪽파),1kg,2650,9
03/16 12:53:59,쪽파(깐쪽파),1kg,2600,8
03/16 12:53:49,쪽파(깐쪽파),1kg,1500,5
03/16 12:53:29,쪽파(깐쪽파),1kg,1850,2
03/16 12:53:17,쪽파(깐쪽파),1kg,1550,1
03/16 12:53:04,쪽파(깐쪽파),1kg,1250,5
03/16 12:51:50,쪽파(쪽파(일반)),1kg,1640,26
03/16 12:51:42,쪽파(쪽파(일반)),1kg,1600,26
03/16 12:51:35,쪽파(쪽파(일반)),1kg,1550,26
03/16 12:51:28,쪽파(쪽파(일반)),1kg,1500,26
03/16 12:51:20,쪽파(쪽파(일반)),1kg,1560,17
03/16 12:51:08,쪽파(쪽파(일반)),1kg,1260,16
03/16 12:48:45,쪽파(쪽파(일반)),1kg,860,284
03/16 12:48:34,쪽파(쪽파(일반)),1kg,820,320
03/16 12:48:27,쪽파(쪽파(일반)),1kg,800,320
03/16 12:48:21,쪽파(쪽파(일반)),1kg,800,320
03/16 12:48:16,쪽파(쪽파(일반)),1kg,800,320
03/16 12:46:28,쪽파(쪽파(일반)),1kg,205,230
03/16 12:46:22,쪽파(쪽파(일반)),1kg,175,224
03/16 12:46:09,쪽파(쪽파(일반)),1kg,1420,430
03/16 12:46:00,쪽파(쪽파(일반)),1kg,666,213
03/16 12:45:58,쪽파(쪽파(일반)),1kg,1400,450
03/16 12:45:53,쪽파(쪽파(일반)),1kg,1400,450
03/16 12:45:50,쪽파(쪽파(일반)),1kg,666,216
03/16 12:45:35,쪽파(쪽파(일반)),1kg,1600,450
03/16 12:45:25,쪽파(쪽파(일반)),1kg,1650,450
03/16 12:44:33,쪽파(쪽파(일반)),1kg,650,6
03/16 12:44:29,쪽파(쪽파(일반)),1kg,600,18
03/16 12:44:18,쪽파(깐쪽파),1kg,3800,40
03/16 12:44:07,쪽파(깐쪽파),1kg,4050,40
03/16 12:44:01,쪽파(깐쪽파),1kg,4000,40
03/16 12:43:17,쪽파(쪽파(일반)),1kg,1620,2
03/16 12:43:07,쪽파(쪽파(일반)),1kg,1150,269
03/16 12:42:56,쪽파(쪽파(일반)),1kg,850,148
03/16 12:42:44,쪽파(쪽파(일반)),1kg,1300,412
03/16 12:42:14,쪽파(깐쪽파),1kg,1800,1
03/16 12:42:05,쪽파(깐쪽파),1kg,2580,2
03/16 12:41:56,쪽파(깐쪽파),1kg,1660,1
03/16 12:41:47,쪽파(깐쪽파),1kg,1390,1
03/16 12:41:36,쪽파(깐쪽파),1kg,1880,1
03/16 12:41:24,쪽파(깐쪽파),1kg,2580,3
03/16 12:41:12,쪽파(깐쪽파),1kg,1300,1
03/16 12:41:02,쪽파(깐쪽파),1kg,2400,1
03/16 12:40:51,쪽파(깐쪽파),1kg,650,2
03/16 12:40:39,쪽파(깐쪽파),1kg,2400,2
03/16 12:40:27,쪽파(깐쪽파),1kg,1000,2
03/16 12:40:08,쪽파(깐쪽파),1kg,2350,2
03/16 12:39:58,쪽파(깐쪽파),1kg,1250,4
03/16 12:39:35,쪽파(깐쪽파),1kg,2770,2
03/16 12:33:36,쪽파(쪽파(일반)),1kg,1100,10
03/16 12:32:59,쪽파(깐쪽파),1kg,3600,10
03/16 12:32:58,쪽파(쪽파(일반)),1kg,1500,20
03/16 12:32:45,쪽파(쪽파(일반)),1kg,3000,4
03/16 12:32:33,쪽파(깐쪽파),1kg,2000,1
03/16 12:30:18,쪽파(쪽파(일반)),1kg,1066,18
03/16 12:24:04,쪽파(깐쪽파),1kg,4700,30
03/16 12:21:51,쪽파(쪽파(일반)),1kg,800,10
03/16 12:18:20,쪽파(쪽파(일반)),1kg,3000,28
03/16 12:13:57,쪽파(쪽파(일반)),1kg,764,118
03/16 12:13:30,쪽파(쪽파(일반)),1kg,1500,42
03/16 12:13:07,쪽파(쪽파(일반)),1kg,1800,7
03/16 12:12:59,쪽파(쪽파(일반)),1kg,1600,5
