TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
20200101,108,0.6,509,5,2.6,904,5,4.8,906,-2.2,0.3,1457,-6.5,1,-8.1,-0.9,-6.6,64.4,37.0,2,3.4,0.6,0.4,-9.00,1021.1,1032.1,1034.0,952,1031.2,1418,8.9,0.8,9.6,-9.0,4.53,1.00,1100,0.1,0.1,9.83,-9.0,-9,-9.0,-9,-9.0,-9,0.0,-9,0.0,-9,4.1,7.2,9.8,15.3,17.0
20200101,136,2.1,1786,29,5.9,1225,32,10.7,1159,-2.6,3.7,1253,-8.7,554,-9.4,-2.7,-10.9,60.0,42.0,100,3.1,1.6,1.1,-9.00,1013.9,1032.0,1033.8,114,1030.1,1303,2.0,7.8,9.7,-9.0,10.22,2.02,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200101,168,4.4,3796,32,7.7,43,32,11.2,1212,1.2,6.4,1412,-4.1,427,-7.8,3.3,-5.6,51.1,37.0,426,3.5,2.6,1.9,-9.00,1022.6,1030.8,1032.3,335,1029.1,1425,0.9,9.0,9.9,-9.0,10.87,1.94,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,6.7,10.5,13.9,18.6,19.6
20200101,202,0.8,699,18,1.7,1026,14,2.7,655,-3.8,-1.3,1543,-7.2,1,-7.8,-1.0,-6.4,74.3,55.0,1,3.5,-9.0,-9.0,-9.00,1027.5,1033.6,1035.5,1002,1032.5,1436,6.0,0.0,9.6,-9.0,-9.00,-9.00,-9,0.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200101,239,0.8,653,25,2.7,1313,27,4.7,1313,-1.6,4.0,1401,-8.6,17,-7.5,-0.7,-11.8,65.0,44.0,1304,3.6,-9.0,-9.0,-9.00,1020.8,1032.9,1035.7,1,1031.2,1356,-9.0,3.5,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200101,258,4.5,3873,32,8.3,1521,27,11.6,1228,1.3,6.3,1335,-4.2,209,-5.6,0.6,-4.6,60.3,30.0,142,4.1,2.6,1.8,-9.00,1031.4,1031.8,1033.3,29,1030.0,1424,1.5,8.7,9.9,-9.0,12.18,2.08,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200101,276,2.7,2339,27,6.1,1421,27,8.3,1449,-2.6,3.2,1319,-9.3,452,-7.0,-3.3,-12.4,72.3,56.0,146,3.7,1.4,1.0,-9.00,1004.6,1031.3,1033.2,22,1029.0,1356,1.0,7.5,9.7,-9.0,10.25,1.85,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,90,2.3,1959,29,5.8,1240,27,9.9,1256,2.8,6.6,1428,-2.1,37,-10.0,0.7,-7.1,38.6,31.0,1128,2.9,-9.0,-9.0,-9.00,1023.0,1025.2,1027.7,904,1023.1,2354,0.4,8.8,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,112,1.8,1558,34,4.3,2354,32,6.6,2351,1.8,3.6,1424,0.5,400,-3.1,0.3,-1.8,69.8,64.0,1119,4.9,0.9,0.6,-9.00,1020.7,1029.4,1031.0,1,1028.4,1346,7.3,0.0,9.6,-9.0,2.70,0.50,1400,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,4.1,6.5,9.2,13.7,16.2
20200102,137,2.1,1818,27,4.0,1201,27,6.7,1155,2.2,4.6,1331,-1.2,301,-3.2,1.1,-6.0,67.6,56.0,1135,4.8,-9.0,-9.0,-9.00,1017.4,1029.6,1031.5,845,1028.3,1325,6.6,0.5,9.7,-9.0,4.60,1.11,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,169,3.7,3185,36,5.6,914,34,7.9,528,6.7,8.5,1301,5.6,151,1.5,6.6,2.4,69.8,63.0,39,6.8,1.6,1.1,-9.00,1020.1,1029.6,1031.4,1021,1028.5,2358,7.9,1.0,9.9,-9.0,3.89,0.79,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,203,0.5,435,27,1.6,1817,29,3.2,2212,0.0,2.4,1817,-2.5,3,-2.5,0.0,-4.3,83.6,73.0,1254,5.1,-9.0,-9.0,-9.00,1020.2,1030.4,1032.6,1,1028.9,1820,7.7,0.0,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,243,0.5,447,29,2.6,1511,32,5.2,1503,1.5,7.5,1411,-3.8,632,-1.7,1.7,-5.6,80.3,56.0,1205,5.4,-9.0,-9.0,-9.00,1029.4,1030.9,1032.7,1029,1029.7,1719,4.8,7.1,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,259,1.7,1490,34,5.4,1639,34,9.2,1636,2.4,8.7,1404,-4.1,503,-2.7,1.6,-8.4,70.5,47.0,1335,5.0,2.4,1.7,-9.00,1028.6,1030.2,1032.1,1,1028.9,1424,4.3,7.0,9.9,-9.0,15.08,2.03,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200102,277,3.7,3198,29,8.2,208,29,14.0,231,3.0,7.5,1514,0.1,118,-5.6,1.1,-5.2,53.6,42.0,1516,4.1,-9.0,-9.0,-9.00,1021.8,1026.9,1029.1,912,1024.9,1357,1.9,8.4,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200103,93,0.6,543,20,2.7,1543,23,4.4,1540,-3.1,5.5,1524,-8.6,800,-8.4,-1.6,-11.5,71.0,28.0,1532,3.3,1.5,1.0,-9.00,1015.0,1027.3,1029.4,1014,1025.1,1448,1.6,8.3,9.6,-9.0,10.14,1.72,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.7,6.0,9.1,15.1,17.1
20200103,114,0.6,543,29,3.0,1233,29,4.8,1230,0.0,5.1,1444,-3.8,800,-6.7,-0.8,-9.4,63.6,32.0,1531,3.7,1.5,1.1,-9.00,1008.0,1027.0,1028.9,22,1025.0,1458,1.0,8.5,9.7,-9.0,9.80,1.76,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200103,138,2.4,2075,27,5.7,1318,27,8.3,1310,5.1,9.6,1505,2.5,641,-4.6,4.4,-1.0,50.1,33.0,1603,4.4,2.7,1.9,-9.00,1023.8,1024.3,1026.1,1,1022.6,1451,2.1,8.0,9.8,-9.0,9.54,1.71,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,8.4,11.5,13.5,16.9,17.7
20200103,170,2.1,1788,29,5.6,1616,29,8.2,1607,6.1,9.9,1436,2.3,2214,0.7,6.1,-4.2,68.6,49.0,1443,6.4,-9.0,-9.0,-9.00,1022.3,1026.7,1028.9,1,1024.6,1358,3.8,8.1,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200103,211,1.4,1195,18,3.8,1319,18,6.2,1324,-1.4,5.6,1503,-5.6,2350,-7.2,-0.4,-12.3,67.9,31.0,1507,3.6,-9.0,-9.0,-9.00,1001.1,1026.7,1028.8,2,1024.2,1436,3.2,7.1,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200103,244,0.9,800,2,3.9,1154,2,7.3,1153,0.0,6.3,1442,-4.0,441,-2.7,1.7,-7.6,83.9,54.0,1443,5.0,-9.0,-9.0,-9.00,996.9,1028.0,1030.2,1,1025.4,1452,2.4,5.3,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200103,260,1.6,1399,34,5.0,1336,36,7.7,1329,3.2,9.2,1511,-1.2,13,-1.1,2.2,-8.0,75.1,49.0,1521,5.6,-9.0,-9.0,-9.00,1020.8,1026.5,1028.9,1,1024.2,1458,1.6,8.4,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200103,278,1.1,972,25,4.2,1407,25,7.0,1403,-0.4,8.0,1452,-6.2,758,-6.2,0.2,-11.8,69.4,34.0,1446,3.8,-9.0,-9.0,-9.00,1015.8,1026.2,1028.3,1004,1023.6,1449,0.0,8.3,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,95,0.6,534,29,2.8,1711,29,6.9,1704,-3.8,5.2,1452,-9.7,548,-7.5,-1.5,-12.1,79.3,36.0,1532,3.5,1.5,1.1,-9.00,1007.3,1027.3,1029.7,2229,1024.8,1410,0.0,8.1,9.6,-9.0,10.22,1.94,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,115,4.0,3417,32,9.1,1430,2,18.1,1640,5.0,8.1,1215,2.7,2227,-3.4,4.0,-0.4,55.6,40.0,1213,4.8,2.1,1.5,-9.00,993.9,1021.3,1026.4,2336,1017.6,1340,6.8,5.5,9.7,-9.0,5.84,1.26,1200,1.5,1.5,2.23,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,5.6,8.8,11.6,15.4,15.5
20200104,140,0.4,320,18,3.0,1127,18,3.7,1123,1.5,8.1,1523,-2.9,600,-0.9,1.9,-6.7,85.0,62.0,1132,5.8,-9.0,-9.0,-9.00,1023.7,1026.7,1028.6,2317,1025.2,1339,2.5,6.1,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,172,1.5,1326,32,6.2,1550,32,8.5,1557,1.5,8.4,1255,-4.0,432,-1.0,1.4,-10.2,85.5,56.0,1256,5.7,1.3,0.9,-9.00,1020.3,1026.9,1029.0,2340,1025.4,1359,4.0,6.8,9.9,-9.0,6.93,1.30,1100,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,212,0.8,731,25,3.3,1307,32,5.6,1556,-2.4,6.6,1354,-8.8,837,-8.3,-1.2,-12.0,67.0,32.0,1557,3.3,-9.0,-9.0,-9.00,1008.6,1026.5,1028.9,2242,1023.4,1438,0.0,7.7,9.6,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,245,0.7,618,2,3.9,1435,2,6.1,1625,1.6,7.8,1406,-2.7,457,-1.5,-0.2,-9.0,80.8,53.0,1411,5.5,-9.0,-9.0,-9.00,1017.8,1026.6,1028.6,2328,1024.9,1412,2.8,4.9,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,261,1.2,1051,29,4.9,1319,29,10.1,1529,1.9,8.9,1426,-3.9,801,-1.1,2.8,-9.6,82.4,55.0,1428,5.7,-9.0,-9.0,-9.00,1024.4,1026.4,1028.8,2344,1024.5,1429,3.3,8.0,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200104,279,1.0,857,29,2.9,1222,27,7.0,1514,2.1,8.4,1353,-2.9,622,-3.5,0.2,-10.9,68.4,43.0,1625,4.7,-9.0,-9.0,-9.00,1019.5,1025.7,1028.3,2354,1023.2,1419,0.6,6.4,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,98,0.8,664,36,1.7,1621,29,3.2,1314,-1.3,6.0,1443,-7.4,725,-8.0,-1.7,-13.2,63.6,31.0,1418,3.4,-9.0,-9.0,-9.00,1017.0,1031.8,1033.9,1000,1029.3,44,3.6,7.3,9.6,-9.0,9.83,1.81,1300,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,119,0.9,739,14,1.8,1353,11,3.1,1353,0.1,6.3,1435,-5.9,749,-4.7,-0.4,-11.2,72.4,41.0,1551,4.3,1.4,1.0,-9.00,1025.8,1030.9,1032.9,936,1028.4,1,4.6,6.6,9.7,-9.0,9.22,1.76,1200,-9.0,0.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,143,1.0,848,29,2.5,1406,29,3.9,1405,2.2,10.2,1517,-4.3,750,-7.7,1.3,-10.5,53.6,18.0,1554,3.5,2.3,1.6,-9.00,1023.6,1030.5,1032.5,934,1027.6,44,2.6,8.9,9.8,-9.0,12.39,1.98,1200,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,174,0.6,556,18,2.9,1637,18,4.5,1631,2.0,11.4,1518,-5.7,723,-5.5,0.5,-10.3,64.8,25.0,1318,4.1,-9.0,-9.0,-9.00,1008.8,1029.6,1031.5,953,1027.6,13,3.3,8.3,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,216,0.3,300,7,3.6,1608,7,5.1,1544,-2.9,6.7,1349,-9.9,722,-9.8,-5.1,-14.4,65.5,21.0,1219,3.0,-9.0,-9.0,-9.00,943.1,1031.2,1034.2,845,1026.4,1356,2.6,6.9,9.7,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,247,1.4,1231,7,2.6,1933,5,4.0,2354,-99.0,9.1,1454,-6.2,754,-99.0,3.4,-8.1,-9.0,28.0,1519,-9.0,-9.0,-9.0,-9.00,-9.0,-9.0,1032.9,929,1028.9,37,4.1,2.0,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,262,0.5,464,27,2.8,1442,7,4.5,1109,2.2,10.8,1454,-5.2,754,-3.7,3.3,-8.6,71.0,24.0,1504,4.7,-9.0,-9.0,-9.00,1022.8,1029.4,1031.1,941,1027.7,2,4.1,7.6,9.9,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200105,281,0.8,670,23,2.3,1202,27,3.7,1459,0.2,10.4,1451,-6.9,659,-7.5,2.4,-12.6,61.9,18.0,1506,3.5,-9.0,-9.0,-9.00,1018.6,1030.9,1032.8,934,1028.1,54,3.5,7.7,9.8,-9.0,-9.00,-9.00,-9,-9.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,99,1.9,1601,5,3.6,1737,2,6.3,1914,0.4,2.5,1459,-4.0,11,-2.9,-0.5,-7.0,79.6,61.0,1217,5.1,-9.0,-9.0,-9.00,1023.2,1027.1,1031.3,1,1021.8,2357,9.4,0.0,9.7,-9.0,1.80,0.37,1200,1.1,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,121,0.3,216,27,1.2,1138,36,2.1,820,0.3,4.4,1448,-3.9,433,-3.1,-1.1,-8.1,79.4,49.0,1454,5.0,-9.0,-9.0,-9.00,998.0,1028.3,1032.4,125,1023.6,2348,10.0,0.0,9.7,-9.0,-9.00,-9.00,-9,1.8,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,146,1.5,1321,11,3.6,1627,14,6.1,1657,5.9,9.1,2359,1.3,3,3.5,4.9,-4.8,85.4,43.0,439,8.1,0.6,0.4,-9.00,1016.6,1024.2,1029.5,528,1018.2,2400,10.0,0.0,9.8,-9.0,1.29,0.25,1200,12.2,39.2,17.72,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,177,0.8,670,36,2.2,2246,34,3.7,2159,2.5,4.5,2353,-1.4,28,0.9,2.2,-4.7,89.6,69.0,634,6.6,0.4,0.3,-9.00,1021.6,1025.1,1030.3,15,1019.4,2358,10.0,0.0,9.8,-9.0,1.21,0.26,1200,12.6,40.8,16.67,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,217,0.6,510,34,2.1,1100,36,3.5,1054,-1.0,3.5,1529,-5.6,225,-2.7,-1.1,-9.6,88.9,71.0,1308,5.1,-9.0,-9.0,-9.00,990.4,1029.2,1033.4,1,1024.7,2352,9.5,0.3,9.7,-9.0,-9.00,-9.00,-9,1.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,248,0.6,490,32,2.4,634,18,4.7,524,2.4,5.5,2147,-4.2,43,1.8,0.1,-6.8,96.6,67.0,522,7.1,-9.0,-9.0,-9.00,976.2,1026.2,1031.6,1,1020.6,2357,9.8,0.0,9.9,-9.0,-9.00,-9.00,-9,20.7,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,263,0.3,232,9,1.2,1232,29,1.4,637,1.4,2.8,2229,-3.2,55,-0.6,2.4,-7.5,87.1,66.0,546,6.0,0.4,0.3,-9.00,1025.5,1027.3,1030.9,5,1022.3,2358,9.9,0.0,9.9,-9.0,1.55,0.25,1400,10.5,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200106,283,0.8,728,23,2.3,308,20,3.7,1046,2.4,4.3,1419,-2.8,212,0.3,2.3,-5.7,86.9,63.0,923,6.5,0.5,0.3,-9.00,1022.7,1027.8,1031.6,1,1023.3,2359,10.0,0.0,9.8,-9.0,2.00,0.41,1200,11.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,100,1.6,1367,9,2.9,420,11,4.5,416,2.8,4.5,2237,0.8,1,2.5,0.4,-0.3,98.8,98.0,1,7.4,0.4,0.3,-9.00,922.4,1013.8,1024.5,1,1000.0,2359,10.0,0.0,9.7,-9.0,1.07,0.28,1100,44.6,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,127,1.9,1621,11,4.4,23,11,8.0,52,8.0,13.8,2239,5.0,450,7.4,6.1,4.3,96.1,87.0,2256,10.4,-9.0,-9.0,-9.00,996.8,1010.7,1022.0,1,998.8,2314,9.8,0.0,9.8,-9.0,-9.00,-9.00,-9,48.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,152,1.9,1636,18,6.4,2139,18,10.5,2138,12.4,18.4,2312,8.0,1,11.2,9.7,7.0,94.0,64.0,2348,13.5,-9.0,-9.0,0.33,1001.8,1011.8,1022.7,1,999.6,2232,10.0,0.0,9.9,-9.0,-9.00,-9.00,-9,27.4,-9.0,21.50,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,184,7.0,6043,20,11.5,1804,25,23.5,1911,19.2,23.6,1325,12.8,2359,13.4,15.3,10.9,69.8,54.0,1457,15.4,4.5,3.2,-9.00,1009.9,1012.3,1018.5,1,1006.8,1759,8.9,2.6,10.0,-9.0,8.37,2.50,1300,12.4,13.8,5.47,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,12.1,13.1,13.7,17.4,19.6
20200107,221,1.3,1166,7,3.0,1446,5,4.9,2029,5.8,8.0,2114,2.4,1,5.5,2.4,0.9,98.5,97.0,1124,9.1,-9.0,-9.0,-9.00,979.8,1011.8,1023.4,1,999.0,2328,10.0,0.0,9.7,-9.0,-9.00,-9.00,-9,56.6,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,251,3.0,2572,18,10.6,1938,18,16.5,1937,13.2,17.3,1817,8.7,2400,11.4,11.0,8.1,89.5,84.0,1714,13.7,1.0,0.7,-9.00,1003.4,1009.8,1017.8,1,1003.3,1855,9.6,0.0,9.9,-9.0,0.79,0.13,1300,27.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,264,0.8,666,25,8.0,2345,25,22.0,2054,8.4,14.9,2117,5.0,444,7.1,6.2,3.2,92.0,70.0,2342,10.2,1.2,0.8,-9.00,993.7,1012.0,1021.9,1,1000.8,2325,9.4,0.0,9.9,-9.0,2.02,0.42,1300,37.0,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200107,284,0.7,611,20,8.0,2345,20,11.9,2338,6.0,14.9,2139,1.7,1,5.2,4.8,1.9,95.9,74.0,2400,9.0,-9.0,-9.0,-9.00,984.3,1011.7,1022.3,1,999.5,2332,9.4,0.0,9.9,-9.0,-9.00,-9.00,-9,34.8,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200108,101,2.0,1748,25,4.9,2202,25,7.4,2156,5.0,7.8,1535,2.0,2350,2.4,3.0,0.3,83.9,67.0,1440,7.3,1.2,0.8,-9.00,1003.3,1012.7,1021.3,2333,998.0,149,-9.0,0.8,9.7,-9.0,5.10,0.91,1100,19.0,1.1,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,2.5,6.3,9.7,14.8,16.8
20200108,129,4.7,4039,27,8.3,259,29,11.3,253,3.5,7.3,1,2.4,2343,0.9,4.4,1.1,83.6,64.0,2311,6.6,0.8,0.5,-9.00,1013.2,1016.3,1023.9,2316,1001.2,1,7.8,0.0,9.8,-9.0,0.89,0.19,1100,1.3,0.1,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200108,155,2.3,2025,32,5.6,1050,27,16.7,1036,7.4,14.2,22,3.7,2344,0.4,8.0,0.9,61.1,51.0,1110,6.3,1.6,1.1,-9.00,1008.8,1013.4,1020.7,2149,1001.4,123,5.5,3.8,9.9,-9.0,5.44,1.18,1300,0.0,-9.0,0.13,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200108,185,18.1,15640,29,25.9,140,29,29.6,136,7.8,12.6,1,6.2,2315,3.7,8.0,5.8,75.6,68.0,1605,8.0,3.3,2.3,-9.00,1010.1,1018.9,1023.3,2131,1009.4,25,9.4,1.0,10.1,-9.0,2.33,0.49,1000,0.7,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
20200108,226,2.4,2104,20,5.6,150,16,12.8,150,3.9,11.8,1,1.8,2345,2.3,4.8,0.9,89.9,76.0,2359,7.3,-9.0,-9.0,-9.00,993.9,1015.0,1023.0,2336,1000.2,13,8.0,0.0,9.8,-9.0,-9.00,-9.00,-9,6.4,-9.0,-9.00,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-9.0,-9,-99.0,-99.0,-99.0,-99.0,-99.0
