경매시간,품목(품종),규격(전체),경락가,거래량
08/16 12:50:11,양파(기타양파),1kg,400,7
08/16 12:50:03,양파(기타양파),1kg,800,5
08/16 12:41:34,양파(기타양파),1kg,750,1
08/16 12:41:27,양파(기타양파),1kg,1340,1
08/16 12:36:02,양파(양파(일반)),1kg,1100,34
08/16 12:36:02,양파(양파(일반)),1kg,1400,50
08/16 12:36:01,양파(양파(일반)),1kg,1400,70
08/16 10:48:48,양파(만생양파),1kg,900,80
08/16 10:48:48,양파(만생양파),1kg,600,120
08/16 09:53:19,양파(기타양파),1kg,600,36
08/16 09:53:13,양파(기타양파),1kg,800,30
08/16 09:52:40,양파(기타양파),1kg,245,70
08/16 09:52:31,양파(기타양파),1kg,2650,370
08/16 09:52:31,양파(양파(일반)),1kg,1933,370
08/16 09:51:58,양파(기타양파),1kg,793,8
08/16 09:51:51,양파(기타양파),1kg,1086,51
08/16 09:51:25,양파(기타양파),1kg,445,4
08/16 09:51:16,양파(기타양파),1kg,850,14
08/16 09:51:10,양파(기타양파),1kg,1155,22
08/16 09:50:03,양파(기타양파),1kg,445,1
08/16 09:49:58,양파(기타양파),1kg,725,3
08/16 09:49:53,양파(기타양파),1kg,805,6
08/16 09:49:21,양파(기타양파),1kg,355,5
08/16 09:49:15,양파(기타양파),1kg,445,9
08/16 09:49:09,양파(기타양파),1kg,945,11
08/16 09:48:50,양파(기타양파),1kg,745,3
08/16 09:48:45,양파(기타양파),1kg,1145,12
08/16 09:47:31,양파(양파(일반)),1kg,1400,500
08/16 09:15:54,양파(양파(수입)),1kg,900,50
08/16 09:15:54,양파(양파(수입)),1kg,900,50
08/16 09:15:54,양파(양파(수입)),1kg,913,100
08/16 08:45:51,양파(기타양파),1kg,1250,43
08/16 08:45:46,양파(기타양파),1kg,825,36
08/16 08:45:46,양파(기타양파),1kg,825,36
08/16 08:45:46,양파(기타양파),1kg,850,36
08/16 08:45:44,양파(기타양파),1kg,1175,39
08/16 08:45:41,양파(기타양파),1kg,1150,41
08/16 08:45:41,양파(기타양파),1kg,1150,42
08/16 08:45:41,양파(기타양파),1kg,1150,42
08/16 08:45:37,양파(기타양파),1kg,1200,50
08/16 08:45:37,양파(기타양파),1kg,1200,50
08/16 08:45:37,양파(기타양파),1kg,1200,50
08/16 08:45:32,양파(기타양파),1kg,450,50
08/16 08:45:32,양파(기타양파),1kg,690,50
08/16 08:45:23,양파(기타양파),1kg,1800,10
08/16 08:45:23,양파(기타양파),1kg,1900,3
08/16 08:45:23,양파(기타양파),1kg,1666,100
08/16 08:45:23,양파(기타양파),1kg,1700,20
