경매시간,품목(품종),규격(전체),경락가,거래량
0,포도(샤인마스캇),1kg,4000,6
0,포도(샤인마스캇),1kg,4500,75
0,포도(샤인마스캇),1kg,5250,11
0,포도(샤인마스캇),1kg,6250,30
0,포도(샤인마스캇),1kg,6750,5
0,포도(포도(수입)),1kg,5000,5
12/16 10:16:01,포도(레드글로브(수입)),1kg,3750,240
12/16 10:13:59,포도(포도(수입)),1kg,625,50
12/16 10:13:52,포도(레드글로브(수입)),1kg,4125,20
12/16 10:13:52,포도(포도(수입)),1kg,7750,100
12/16 10:13:52,포도(포도(수입)),1kg,7750,50
12/16 10:12:49,포도(포도(수입)),1kg,7875,108
12/16 09:15:18,포도(포도(수입)),1kg,5625,1
12/16 09:13:07,포도(샤인마스캇),1kg,5500,16
12/16 09:13:07,포도(샤인마스캇),1kg,5500,17
12/16 09:13:03,포도(샤인마스캇),1kg,7000,40
12/16 09:13:03,포도(샤인마스캇),1kg,7000,40
12/16 09:13:03,포도(샤인마스캇),1kg,7000,40
12/16 09:13:03,포도(샤인마스캇),1kg,7000,40
12/16 09:12:58,포도(샤인마스캇),1kg,5750,28
12/16 09:12:58,포도(샤인마스캇),1kg,5750,28
12/16 09:12:44,포도(샤인마스캇),1kg,6625,11
12/16 09:12:44,포도(샤인마스캇),1kg,6625,11
12/16 09:12:37,포도(샤인마스캇),1kg,5250,35
12/16 09:12:37,포도(샤인마스캇),1kg,5250,34
12/16 09:12:29,포도(샤인마스캇),1kg,5500,30
12/16 09:12:29,포도(샤인마스캇),1kg,5500,30
12/16 09:12:29,포도(샤인마스캇),1kg,5500,30
12/16 09:12:29,포도(샤인마스캇),1kg,5500,30
12/16 09:12:19,포도(샤인마스캇),1kg,4500,9
12/16 09:12:19,포도(샤인마스캇),1kg,4500,9
12/16 09:12:15,포도(샤인마스캇),1kg,5500,20
12/16 09:12:15,포도(샤인마스캇),1kg,5500,20
12/16 09:12:12,포도(샤인마스캇),1kg,6000,35
12/16 09:12:12,포도(샤인마스캇),1kg,6000,35
12/16 09:12:07,포도(샤인마스캇),1kg,5500,18
12/16 09:12:07,포도(샤인마스캇),1kg,5500,18
12/16 09:11:51,포도(샤인마스캇),1kg,5750,21
12/16 09:11:51,포도(샤인마스캇),1kg,5750,21
12/16 09:11:47,포도(샤인마스캇),1kg,6750,53
12/16 09:11:47,포도(샤인마스캇),1kg,6750,53
12/16 09:11:38,포도(샤인마스캇),1kg,6000,20
12/16 09:11:38,포도(샤인마스캇),1kg,6000,20
12/16 09:11:32,포도(샤인마스캇),1kg,6125,30
12/16 09:11:32,포도(샤인마스캇),1kg,6125,30
12/16 09:11:25,포도(샤인마스캇),1kg,5875,3
12/16 09:11:25,포도(샤인마스캇),1kg,5875,3
12/16 09:11:08,포도(샤인마스캇),1kg,5500,34
12/16 09:11:08,포도(샤인마스캇),1kg,5500,34
12/16 09:11:08,포도(샤인마스캇),1kg,5500,34
12/16 09:11:08,포도(샤인마스캇),1kg,5500,34
12/16 09:11:04,포도(샤인마스캇),1kg,6250,40
12/16 09:11:04,포도(샤인마스캇),1kg,6250,40
12/16 09:11:04,포도(샤인마스캇),1kg,6250,40
12/16 09:11:04,포도(샤인마스캇),1kg,6250,40
12/16 09:11:04,포도(샤인마스캇),1kg,6250,40
12/16 09:11:04,포도(샤인마스캇),1kg,6250,40
12/16 09:10:48,포도(샤인마스캇),1kg,5500,29
12/16 09:10:48,포도(샤인마스캇),1kg,5500,29
12/16 09:10:42,포도(샤인마스캇),1kg,6750,9
12/16 09:10:42,포도(샤인마스캇),1kg,6750,9
12/16 09:10:39,포도(샤인마스캇),1kg,8000,32
12/16 09:10:39,포도(샤인마스캇),1kg,8000,32
12/16 09:10:34,포도(샤인마스캇),1kg,6750,24
12/16 09:10:34,포도(샤인마스캇),1kg,6750,24
12/16 09:10:27,포도(샤인마스캇),1kg,6625,31
12/16 09:10:27,포도(샤인마스캇),1kg,6625,31
12/16 09:10:18,포도(샤인마스캇),1kg,5500,32
12/16 09:10:18,포도(샤인마스캇),1kg,5500,32
12/16 09:10:18,포도(샤인마스캇),1kg,5500,32
12/16 09:10:18,포도(샤인마스캇),1kg,5500,32
12/16 09:10:18,포도(샤인마스캇),1kg,5500,32
12/16 09:10:18,포도(샤인마스캇),1kg,5500,32
12/16 09:10:10,포도(샤인마스캇),1kg,6250,20
12/16 09:10:10,포도(샤인마스캇),1kg,6250,20
12/16 09:10:05,포도(샤인마스캇),1kg,8000,35
12/16 09:10:05,포도(샤인마스캇),1kg,8000,34
12/16 09:10:05,포도(샤인마스캇),1kg,8000,35
12/16 09:10:05,포도(샤인마스캇),1kg,8000,34
12/16 09:10:01,포도(샤인마스캇),1kg,7000,3
12/16 09:10:01,포도(샤인마스캇),1kg,7000,3
12/16 09:09:51,포도(샤인마스캇),1kg,6000,4
12/16 09:09:51,포도(샤인마스캇),1kg,6000,4
12/16 09:09:47,포도(샤인마스캇),1kg,5500,6
12/16 09:09:47,포도(샤인마스캇),1kg,5500,6
12/16 09:09:41,포도(샤인마스캇),1kg,6000,7
12/16 09:09:41,포도(샤인마스캇),1kg,6000,7
12/16 09:09:37,포도(샤인마스캇),1kg,6250,20
12/16 09:09:37,포도(샤인마스캇),1kg,6250,20
12/16 09:09:27,포도(샤인마스캇),1kg,5750,13
12/16 09:09:27,포도(샤인마스캇),1kg,5750,13
12/16 09:09:21,포도(샤인마스캇),1kg,4750,3
12/16 09:09:21,포도(샤인마스캇),1kg,4750,4
12/16 09:09:17,포도(샤인마스캇),1kg,6250,20
12/16 09:09:17,포도(샤인마스캇),1kg,6250,20
12/16 09:09:13,포도(샤인마스캇),1kg,7000,32
12/16 09:09:13,포도(샤인마스캇),1kg,7000,32
12/16 09:09:13,포도(샤인마스캇),1kg,7000,32
12/16 09:09:13,포도(샤인마스캇),1kg,7000,32
12/16 09:09:13,포도(샤인마스캇),1kg,7000,32
12/16 09:09:13,포도(샤인마스캇),1kg,7000,32
12/16 09:09:06,포도(샤인마스캇),1kg,57500,32
12/16 09:09:06,포도(샤인마스캇),1kg,57500,32
12/16 09:09:06,포도(샤인마스캇),1kg,57500,32
12/16 09:08:58,포도(샤인마스캇),1kg,6750,16
12/16 09:08:58,포도(샤인마스캇),1kg,6750,16
12/16 09:08:55,포도(샤인마스캇),1kg,7000,4
12/16 09:08:55,포도(샤인마스캇),1kg,7000,4
12/16 09:08:50,포도(샤인마스캇),1kg,6500,45
12/16 09:08:50,포도(샤인마스캇),1kg,6500,44
12/16 09:08:39,포도(샤인마스캇),1kg,5750,16
12/16 09:08:39,포도(샤인마스캇),1kg,5750,15
12/16 09:08:35,포도(샤인마스캇),1kg,7000,50
12/16 09:08:35,포도(샤인마스캇),1kg,7000,50
