경매시간,품목(품종),규격(전체),경락가,거래량
08/16 12:00:00,포도(캠벨얼리),1kg,5500,58
08/16 12:00:00,포도(캠벨얼리),1kg,5000,68
08/16 12:00:00,포도(캠벨얼리),1kg,4500,20
08/16 12:00:00,포도(캠벨얼리),1kg,3500,33
08/16 12:00:00,포도(캠벨얼리),1kg,6000,76
08/16 12:00:00,포도(캠벨얼리),1kg,5750,97
08/16 12:00:00,포도(캠벨얼리),1kg,4500,25
08/16 12:00:00,포도(캠벨얼리),1kg,3800,32
08/16 12:00:00,포도(캠벨얼리),1kg,3800,26
08/16 12:00:00,포도(캠벨얼리),1kg,4750,13
08/16 12:00:00,포도(캠벨얼리),1kg,5000,46
08/16 10:53:54,포도(청포도(수입)),1kg,8000,35
08/16 10:33:29,포도(청포도(수입)),1kg,9000,24
08/16 10:33:29,포도(포도(수입)),1kg,10250,30
08/16 10:29:10,포도(포도(수입)),1kg,2500,40
08/16 10:29:10,포도(포도(수입)),1kg,1875,40
08/16 10:29:10,포도(포도(수입)),1kg,1250,64
08/16 10:29:10,포도(포도(수입)),1kg,3750,20
08/16 09:51:52,포도(거봉),1kg,126,20
08/16 09:51:52,포도(거봉),1kg,130,56
08/16 09:51:52,포도(거봉),1kg,9500,40
08/16 09:51:52,포도(샤인마스캇),1kg,8700,1523
08/16 09:51:52,포도(캠벨얼리),1kg,10500,172
08/16 09:51:52,포도(캠벨얼리),1kg,14000,232
08/16 09:37:38,포도(포도(수입)),1kg,11500,1
08/16 09:35:10,포도(캠벨얼리),1kg,9333,28
08/16 09:35:03,포도(캠벨얼리),1kg,6050,123
08/16 09:33:25,포도(캠벨얼리),1kg,9333,30
08/16 09:32:12,포도(캠벨얼리),1kg,11666,44
08/16 09:28:30,포도(캠벨얼리),1kg,5000,8
08/16 09:23:35,포도(캠벨얼리),1kg,8000,54
08/16 09:23:30,포도(캠벨얼리),1kg,8666,114
08/16 09:22:26,포도(캠벨얼리),1kg,7333,24
